applicant_id,gender,race,age,education,experience_years,skill_score,interview_score,hired
4392,Male,Asian,21,Bachelor,9,49,90,1
4393,Female,White,46,Bachelor,3,75,44,1
4394,Male,Black,51,High School,8,62,87,0
4395,Female,White,44,Bachelor,10,87,78,1
4396,Female,White,47,Master,11,58,64,1
4397,Male,White,31,Bachelor,5,78,50,1
4398,Male,White,28,Bachelor,10,71,53,1
4399,Male,White,27,PhD,3,59,100,1
4400,Male,White,41,Master,2,73,68,1
4401,Male,Black,37,Bachelor,2,83,91,1
4402,Male,White,34,High School,8,71,69,0
4403,Male,Black,47,High School,2,71,55,1
4404,Male,White,39,High School,5,56,76,1
4405,Female,White,26,Bachelor,12,87,100,1
4406,Female,White,28,High School,2,85,52,0
4407,Female,White,41,Master,5,63,83,0
4408,Male,White,45,PhD,8,68,68,1
4409,Male,White,40,Bachelor,9,91,36,1
4410,Male,White,53,Bachelor,5,52,35,1
4411,Male,White,51,Master,11,79,55,1
4412,Male,Black,39,PhD,10,61,71,0
4413,Female,Hispanic,26,Master,13,96,82,1
4414,Female,White,21,High School,7,70,33,1
4415,Male,White,31,High School,5,88,78,1
4416,Male,White,42,Master,4,58,62,1
4417,Male,Black,53,Master,9,51,65,0
4418,Male,White,39,High School,6,66,76,1
4419,Male,White,46,Bachelor,5,73,99,1
4420,Male,White,32,Master,5,62,71,1
4421,Male,Asian,41,Bachelor,4,81,37,1
4422,Female,White,43,Master,8,66,61,1
4423,Male,Black,21,High School,0,38,82,0
4424,Female,White,30,Master,9,78,82,1
4425,Male,Asian,44,Bachelor,11,56,78,0
4426,Male,Hispanic,37,Bachelor,5,64,54,1
4427,Male,White,23,Master,17,93,37,1
4428,Male,Hispanic,21,Master,8,96,76,0
4429,Male,White,31,PhD,0,61,40,1
4430,Female,Hispanic,34,Bachelor,6,78,78,0
4431,Female,Hispanic,26,Master,8,61,78,0
4432,Male,White,36,Bachelor,10,65,55,1
4433,Male,Black,40,Bachelor,6,60,62,0
4434,Female,White,41,Master,2,44,68,1
4435,Male,White,21,High School,2,71,52,0
4436,Male,White,21,Bachelor,4,74,37,1
4437,Male,Black,31,Bachelor,5,59,64,0
4438,Female,White,40,High School,2,86,66,0
4439,Female,White,39,PhD,4,63,92,1
4440,Male,Black,39,Bachelor,11,60,49,1
4441,Female,White,31,Bachelor,16,77,86,1
4442,Female,White,31,Master,11,46,42,0
4443,Male,White,27,Bachelor,14,83,38,1
4444,Male,White,42,Bachelor,12,63,58,1
4445,Male,White,25,High School,12,84,46,0
4446,Female,White,43,Bachelor,6,89,37,0
4447,Male,Asian,37,High School,8,79,100,0
4448,Female,Black,34,Master,5,57,55,1
4449,Male,White,28,Bachelor,6,51,100,1
4450,Female,White,21,Bachelor,8,48,45,0
4451,Male,White,28,Bachelor,11,86,30,1
4452,Male,Black,31,Bachelor,10,67,90,1
4453,Female,White,21,PhD,7,61,50,0
4454,Female,White,33,High School,8,68,67,0
4455,Female,Hispanic,44,Master,10,86,37,0
4456,Male,White,40,Bachelor,11,81,64,1
4457,Female,White,30,Bachelor,0,76,37,1
4458,Male,Hispanic,35,Bachelor,2,79,63,0
4459,Male,Black,29,PhD,13,72,55,1
4460,Male,White,36,Bachelor,7,74,69,1
4461,Male,Black,50,Bachelor,5,73,77,1
4462,Male,White,44,PhD,6,69,69,1
4463,Female,Hispanic,40,Master,6,81,74,1
4464,Male,White,30,Bachelor,10,75,62,1
4465,Female,Hispanic,42,PhD,2,56,56,0
4466,Male,Asian,21,Master,8,77,74,1
4467,Male,Asian,32,Bachelor,9,73,62,1
4468,Male,Asian,40,Bachelor,9,79,63,0
4469,Female,White,42,Bachelor,9,68,72,1
4470,Female,White,41,Bachelor,10,82,44,0
4471,Female,White,37,Master,5,69,93,0
4472,Female,Black,33,Bachelor,3,80,60,0
4473,Male,Hispanic,40,High School,20,63,67,0
4474,Male,White,25,Master,6,64,64,1
4475,Female,Asian,26,Bachelor,7,79,78,1
4476,Male,Hispanic,35,PhD,11,65,71,1
4477,Male,Asian,36,PhD,15,100,64,1
4478,Male,Hispanic,21,PhD,5,78,93,1
4479,Male,White,39,Master,3,70,10,1
4480,Male,White,42,Bachelor,1,82,89,1
4481,Male,White,34,Bachelor,15,62,83,1
4482,Male,White,58,Bachelor,2,83,28,1
4483,Male,Black,28,Bachelor,7,83,83,1
4484,Male,Hispanic,31,Bachelor,3,88,86,0
4485,Male,Hispanic,31,High School,0,63,76,0
4486,Female,Black,34,PhD,6,51,33,1
4487,Male,White,31,PhD,3,60,78,1
4488,Male,White,21,Bachelor,4,65,85,1
4489,Female,White,29,Bachelor,18,95,53,1
4490,Male,White,34,Bachelor,10,100,73,0
4491,Male,White,47,Master,12,75,57,1
4492,Female,White,57,Master,12,70,82,0
4493,Male,White,48,Bachelor,7,64,58,0
4494,Female,White,27,Bachelor,5,82,53,1
4495,Female,Black,28,Bachelor,9,100,64,0
4496,Male,White,33,PhD,8,96,38,1
4497,Male,White,52,High School,5,87,62,0
4498,Male,White,33,High School,8,86,72,1
4499,Male,Asian,21,Master,4,82,82,1
4500,Male,White,29,Master,7,69,69,0
4501,Male,White,42,Master,6,58,36,1
4502,Male,Hispanic,41,Bachelor,1,69,92,0
4503,Male,Black,32,Master,0,76,93,1
4504,Male,Asian,41,Bachelor,3,48,67,0
4505,Male,White,21,High School,17,67,49,1
4506,Male,White,36,Bachelor,6,57,54,0
4507,Female,White,43,High School,11,85,60,1
4508,Male,Black,26,Bachelor,0,61,70,1
4509,Male,White,26,PhD,2,74,58,1
4510,Female,White,21,Bachelor,1,59,47,0
4511,Male,White,50,PhD,6,93,85,1
4512,Male,White,27,Bachelor,20,44,70,1
4513,Male,White,37,Bachelor,10,77,43,1
4514,Female,Black,41,Bachelor,16,50,70,1
4515,Male,Black,50,Master,6,62,68,0
4516,Male,White,33,Bachelor,14,73,50,1
4517,Male,White,29,Master,18,73,88,1
4518,Female,Black,36,High School,7,73,67,0
4519,Male,White,47,PhD,5,72,60,1
4520,Male,White,33,High School,1,60,63,1
4521,Female,White,25,Master,6,67,73,0
4522,Male,Black,21,Bachelor,8,70,63,0
4523,Female,Asian,22,Master,18,72,63,1
4524,Male,Black,43,Master,1,69,86,1
4525,Female,White,31,High School,8,80,36,0
4526,Male,White,28,PhD,0,71,39,1
4527,Female,Hispanic,27,Bachelor,5,73,80,0
4528,Female,White,35,Bachelor,9,64,100,1
4529,Male,Asian,32,Master,10,54,82,1
4530,Male,Asian,32,High School,10,72,100,1
4531,Male,White,48,Bachelor,9,88,56,1
4532,Male,Asian,50,Bachelor,10,76,52,0
4533,Male,White,21,Master,8,57,74,1
4534,Male,Hispanic,38,High School,2,82,84,1
4535,Male,White,27,Bachelor,0,64,38,1
4536,Male,White,32,Master,5,80,60,1
4537,Male,Black,38,Master,7,64,64,0
4538,Male,Hispanic,32,PhD,14,75,51,0
4539,Male,White,37,Master,7,62,53,1
4540,Male,Black,41,Master,7,62,81,1
4541,Male,White,37,Bachelor,9,46,74,1
4542,Male,White,28,High School,6,77,80,0
4543,Male,White,28,Master,12,75,71,0
4544,Male,White,21,PhD,17,76,47,0
4545,Male,White,26,Master,18,74,73,1
4546,Female,White,54,High School,8,58,45,0
4547,Male,White,27,Bachelor,9,84,58,1
4548,Female,White,23,Bachelor,15,84,44,1
4549,Female,White,38,Master,7,58,52,1
4550,Female,Asian,33,Master,11,77,66,1
4551,Female,White,33,Bachelor,2,83,55,1
4552,Male,Asian,49,Bachelor,6,62,47,1
4553,Male,Hispanic,40,PhD,13,65,87,1
4554,Female,Black,29,Master,4,78,62,1
4555,Male,Black,30,Bachelor,7,47,54,0
4556,Male,Hispanic,29,Bachelor,0,53,43,1
4557,Female,White,43,PhD,18,55,27,1
4558,Female,White,31,Master,14,43,60,1
4559,Female,Black,21,Bachelor,8,86,37,0
4560,Female,Black,34,High School,10,40,79,1
4561,Female,Hispanic,21,High School,9,75,65,1
4562,Male,White,56,Bachelor,14,82,96,1
4563,Female,Black,25,Bachelor,5,65,69,0
4564,Male,White,33,Bachelor,11,59,50,1
4565,Male,White,37,Bachelor,13,73,27,1
4566,Female,White,32,Master,14,70,81,0
4567,Male,Black,32,High School,0,85,39,1
4568,Male,Hispanic,39,High School,5,30,56,1
4569,Male,White,50,Bachelor,2,56,98,0
4570,Female,Hispanic,42,High School,8,78,77,0
4571,Male,White,49,High School,0,70,72,1
4572,Female,White,24,Bachelor,0,81,83,0
4573,Male,White,38,Master,18,73,83,1
4574,Female,White,36,Master,11,67,96,1
4575,Female,White,38,Master,8,65,52,0
4576,Male,White,48,Master,9,100,57,1
4577,Male,Black,32,Master,8,93,46,1
4578,Male,Hispanic,30,Bachelor,12,77,64,0
4579,Female,White,40,PhD,4,71,62,1
4580,Female,White,21,High School,8,78,29,0
4581,Female,White,32,Bachelor,9,82,51,1
4582,Male,White,33,Bachelor,2,76,93,1
4583,Female,White,25,PhD,14,58,69,1
4584,Female,White,45,PhD,5,96,79,1
4585,Female,Asian,24,Master,13,73,62,0
4586,Female,Hispanic,33,Bachelor,8,100,27,0
4587,Male,White,37,Bachelor,16,72,62,1
4588,Male,White,48,PhD,2,66,85,1
4589,Female,White,34,Master,2,90,41,1
4590,Female,Hispanic,44,PhD,3,74,79,1
4591,Male,White,42,Bachelor,8,72,30,1
4592,Male,White,36,Bachelor,15,51,65,1
4593,Male,Hispanic,24,Master,15,79,75,1
4594,Male,White,21,High School,0,62,58,0
4595,Male,White,36,PhD,9,63,100,0
4596,Female,White,29,Bachelor,0,62,55,1
4597,Female,White,44,PhD,11,76,53,1
4598,Male,White,42,Bachelor,13,46,69,1
4599,Male,White,33,Master,7,66,49,1
4600,Male,White,23,Bachelor,8,84,36,1
4601,Male,White,40,Bachelor,8,51,43,1
4602,Female,Hispanic,24,Bachelor,4,72,80,1
4603,Female,White,27,PhD,10,60,58,0
4604,Male,White,25,Master,6,63,99,1
4605,Female,Black,33,Bachelor,12,94,56,1
4606,Female,Hispanic,46,PhD,7,45,79,1
4607,Female,Hispanic,34,Bachelor,3,81,75,1
4608,Male,White,30,Bachelor,0,62,55,1
4609,Female,White,21,High School,0,62,47,1
4610,Male,Hispanic,40,Master,14,53,30,1
4611,Male,Black,27,Bachelor,5,81,76,1
4612,Male,White,36,Bachelor,9,67,88,1
4613,Male,Asian,31,PhD,16,65,33,1
4614,Male,White,43,Master,5,71,57,1
4615,Male,Asian,33,High School,4,67,51,0
4616,Male,Hispanic,34,Master,7,39,76,0
4617,Female,Black,39,PhD,8,62,58,1
4618,Female,Asian,56,High School,17,83,91,1
4619,Male,Black,43,Master,15,47,57,1
4620,Female,White,34,Bachelor,11,53,40,1
4621,Female,White,35,Master,15,63,55,1
4622,Female,White,29,Bachelor,7,59,57,0
4623,Male,White,25,Master,9,69,75,1
4624,Female,Hispanic,29,High School,6,53,57,0
4625,Female,White,27,Master,1,64,73,0
4626,Female,White,41,High School,14,69,49,1
4627,Male,Black,24,Bachelor,10,79,59,1
4628,Male,Hispanic,48,High School,8,88,49,0
4629,Female,White,42,Master,7,66,48,1
4630,Male,White,35,Bachelor,0,98,90,1
4631,Male,White,35,Bachelor,3,67,50,0
4632,Male,Black,29,Bachelor,9,82,58,0
4633,Female,White,37,Master,5,98,85,1
4634,Female,Black,45,Bachelor,6,72,80,0
4635,Male,White,27,Master,7,49,97,1
4636,Female,White,21,High School,4,71,74,0
4637,Male,Asian,42,High School,3,60,52,0
4638,Female,White,38,Bachelor,0,65,100,1
4639,Female,White,23,PhD,7,99,76,0
4640,Female,White,27,High School,11,51,61,1
4641,Female,White,26,High School,0,74,66,1
4642,Male,White,27,High School,7,56,68,1
4643,Female,White,31,Bachelor,9,65,60,1
4644,Male,White,32,Bachelor,3,81,37,0
4645,Female,White,28,Master,15,74,97,1
4646,Female,Black,27,High School,6,66,64,0
4647,Female,Hispanic,32,High School,7,60,68,0
4648,Male,White,36,Bachelor,7,74,100,1
4649,Female,Black,31,Bachelor,0,95,51,0
4650,Male,White,46,Master,13,56,78,1
4651,Male,White,40,High School,3,98,49,1
4652,Female,White,21,PhD,6,87,71,0
4653,Male,White,40,Bachelor,10,90,69,1
4654,Female,White,41,Master,15,74,80,1
4655,Male,White,30,Bachelor,2,87,89,1
4656,Male,Black,21,Bachelor,5,54,53,0
4657,Female,Asian,35,Master,14,59,93,0
4658,Male,White,34,Master,10,81,94,1
4659,Male,Black,23,Bachelor,11,74,60,1
4660,Female,Hispanic,21,Bachelor,2,67,64,0
4661,Male,Black,34,Bachelor,6,32,55,1
4662,Male,White,32,Master,7,63,58,1
4663,Male,White,30,Bachelor,3,52,40,1
4664,Female,White,34,Master,0,77,80,0
4665,Female,White,23,Bachelor,5,67,23,0
4666,Female,Hispanic,30,High School,14,60,51,1
4667,Male,White,40,Bachelor,8,100,64,1
4668,Female,White,31,High School,14,85,90,1
4669,Female,Black,21,Bachelor,8,85,54,0
4670,Female,Hispanic,30,Bachelor,4,100,73,0
4671,Male,White,24,Master,14,82,63,1
4672,Female,Black,37,Bachelor,9,58,83,0
4673,Female,White,38,Master,12,56,72,1
4674,Male,White,21,Bachelor,2,84,81,0
4675,Male,White,42,PhD,13,39,53,1
4676,Female,Black,23,PhD,13,68,44,0
4677,Male,Asian,50,Master,9,37,72,1
4678,Female,White,34,Master,3,71,55,1
4679,Female,White,22,Bachelor,7,82,65,1
4680,Female,White,23,Master,11,74,71,1
4681,Male,White,38,PhD,9,84,89,1
4682,Male,White,31,High School,11,99,80,1
4683,Female,White,34,Bachelor,13,67,51,0
4684,Male,Hispanic,51,Bachelor,4,100,42,0
4685,Female,Black,28,Bachelor,2,73,99,0
4686,Male,White,35,Bachelor,7,84,33,1
4687,Male,White,49,Bachelor,6,60,55,1
4688,Male,White,37,Bachelor,11,94,77,1
4689,Male,White,21,PhD,2,85,97,0
4690,Female,Hispanic,40,Bachelor,13,92,61,0
4691,Male,Asian,23,Master,14,70,65,1
4692,Male,White,49,Bachelor,8,51,47,0
4693,Male,White,26,Bachelor,8,76,67,1
4694,Male,Hispanic,64,Bachelor,4,44,41,0
4695,Male,White,49,Bachelor,5,64,49,1
4696,Female,Black,27,Bachelor,5,72,80,0
4697,Male,White,35,Bachelor,15,100,56,1
4698,Male,Hispanic,42,Bachelor,7,74,83,1
4699,Male,White,42,Bachelor,1,72,61,1
4700,Female,Hispanic,39,Bachelor,9,69,37,1
4701,Male,Hispanic,47,Bachelor,12,49,88,1
4702,Male,White,33,Bachelor,7,71,38,1
4703,Female,Black,31,High School,15,71,52,1
4704,Male,Hispanic,31,Bachelor,11,55,61,0
4705,Male,White,43,High School,2,52,85,1
4706,Male,White,38,High School,5,62,54,1
4707,Female,White,37,Bachelor,9,70,46,1
4708,Male,White,42,High School,0,63,68,1
4709,Female,White,21,Bachelor,9,54,60,0
4710,Female,Black,38,Master,0,74,55,0
4711,Male,White,37,High School,13,78,69,0
4712,Male,Hispanic,51,Bachelor,12,71,40,1
4713,Male,White,21,PhD,10,61,30,1
4714,Female,White,50,Master,4,78,100,1
4715,Male,White,35,Bachelor,8,67,67,1
4716,Male,White,39,PhD,5,52,68,1
4717,Male,White,51,Bachelor,2,85,49,0
4718,Female,White,40,High School,6,75,82,1
4719,Male,White,39,PhD,11,68,54,1
4720,Female,Black,37,Master,8,46,10,1
4721,Male,Hispanic,30,Bachelor,15,58,53,0
4722,Male,White,34,Master,11,100,59,1
4723,Male,Black,27,Master,11,47,61,1
4724,Male,Hispanic,34,High School,0,66,61,0
4725,Male,White,21,Bachelor,6,69,52,0
4726,Male,Asian,39,Bachelor,2,74,50,1
4727,Female,Hispanic,33,PhD,7,47,59,1
4728,Female,White,31,High School,4,72,32,0
4729,Female,White,37,Master,6,44,25,1
4730,Male,White,21,High School,13,71,66,0
4731,Male,White,54,Bachelor,10,60,67,1
4732,Male,Hispanic,33,Bachelor,13,57,82,0
4733,Female,White,33,Master,0,82,59,0
4734,Female,Hispanic,25,High School,8,66,41,0
4735,Male,Hispanic,35,Bachelor,12,77,26,1
4736,Male,Black,48,Bachelor,15,77,47,1
4737,Male,Black,45,High School,0,89,73,1
4738,Male,White,43,High School,6,51,93,0
4739,Male,White,40,Master,13,83,66,1
4740,Female,Black,31,Bachelor,7,70,40,1
4741,Female,White,21,High School,3,64,47,1
4742,Male,White,32,Bachelor,0,52,48,0
4743,Male,Hispanic,32,PhD,3,79,56,0
4744,Female,Black,45,High School,0,56,87,0
4745,Male,White,38,Bachelor,8,77,88,1
4746,Male,Black,51,High School,12,98,61,0
4747,Male,Hispanic,46,High School,1,84,68,1
4748,Male,White,30,High School,9,90,49,0
4749,Male,White,21,Bachelor,12,59,30,1
4750,Female,Asian,48,Master,7,81,100,1
4751,Male,White,48,Bachelor,0,52,18,1
4752,Male,White,21,Bachelor,9,66,28,1
4753,Female,White,50,Bachelor,7,96,100,1
4754,Male,Hispanic,38,Bachelor,7,60,65,1
4755,Female,White,36,Bachelor,5,86,42,1
4756,Female,White,51,Master,8,85,78,1
4757,Male,White,48,Master,10,86,80,1
4758,Female,Asian,41,Master,19,50,38,0
4759,Male,White,39,Bachelor,8,77,54,0
4760,Female,Black,41,Master,15,67,82,0
4761,Male,Asian,30,Bachelor,9,86,48,1
4762,Female,White,34,Master,7,45,70,0
4763,Female,Asian,25,PhD,8,75,93,1
4764,Male,Asian,31,High School,1,73,17,0
4765,Male,Hispanic,31,Bachelor,9,40,58,1
4766,Female,White,28,Bachelor,0,56,70,1
4767,Female,Black,36,Master,3,42,29,1
4768,Male,Hispanic,31,High School,8,59,54,0
4769,Female,Asian,40,PhD,13,78,85,1
4770,Male,White,21,Bachelor,15,72,50,1
4771,Male,Hispanic,33,High School,6,72,35,1
4772,Male,White,36,High School,8,54,87,1
4773,Male,White,31,Master,12,86,73,1
4774,Female,White,33,High School,1,69,63,0
4775,Male,Hispanic,21,High School,10,70,63,0
4776,Female,White,38,Bachelor,3,84,85,1
4777,Male,White,41,Bachelor,7,55,70,1
4778,Male,Asian,39,Master,5,73,77,0
4779,Male,White,45,Bachelor,10,76,51,0
4780,Male,Black,37,Master,10,61,26,1
4781,Male,White,39,PhD,12,79,77,1
4782,Male,White,36,Bachelor,9,77,87,1
4783,Male,Black,41,Master,8,68,60,1
4784,Male,Asian,21,PhD,17,68,82,1
4785,Male,White,26,Master,0,77,58,1
4786,Male,Hispanic,50,Master,16,81,63,1
4787,Female,White,21,Bachelor,6,70,100,1
4788,Female,White,33,Bachelor,10,86,59,0
4789,Male,White,46,Bachelor,6,79,57,1
4790,Male,White,34,Master,4,43,27,1
4791,Male,White,30,PhD,10,48,78,1
4792,Female,White,36,High School,13,87,50,0
4793,Male,White,31,High School,10,66,67,1
4794,Male,White,35,High School,5,72,58,0
4795,Male,White,28,Master,26,87,56,1
4796,Male,Black,46,High School,13,69,62,1
4797,Male,Asian,49,Bachelor,12,70,64,0
4798,Female,Black,33,Bachelor,6,56,88,0
4799,Male,White,21,Bachelor,4,75,95,1
4800,Female,Asian,29,Bachelor,6,78,78,0
4801,Male,Hispanic,33,Master,13,61,90,1
4802,Male,White,40,Bachelor,3,56,82,1
4803,Female,White,24,PhD,2,100,74,1
4804,Male,Black,27,Bachelor,10,68,94,1
4805,Female,Black,40,High School,9,59,38,1
4806,Male,Hispanic,44,High School,4,80,51,0
4807,Male,Hispanic,28,PhD,2,69,48,1
4808,Female,Black,21,Master,15,53,58,1
4809,Male,Asian,65,High School,9,77,78,0
4810,Female,White,42,Master,1,57,42,0
4811,Male,White,32,Bachelor,1,93,75,1
4812,Female,Hispanic,43,Bachelor,6,77,53,1
4813,Male,White,33,High School,11,65,58,0
4814,Male,Hispanic,43,Master,10,71,69,1
4815,Female,Asian,36,High School,13,83,98,1
4816,Female,Black,35,Bachelor,0,72,50,0
4817,Female,Black,33,Bachelor,9,100,63,1
4818,Female,White,21,High School,15,87,43,0
4819,Female,White,54,Bachelor,14,77,50,0
4820,Male,White,25,High School,9,55,43,0
4821,Male,Black,21,Bachelor,19,67,69,1
4822,Male,Hispanic,32,PhD,11,77,73,0
4823,Male,Black,25,Bachelor,13,57,78,0
4824,Male,White,34,Bachelor,8,89,49,1
4825,Male,White,41,Bachelor,4,55,75,1
4826,Male,Hispanic,44,Bachelor,3,60,67,0
4827,Female,White,43,Master,8,61,63,1
4828,Male,White,31,High School,6,81,40,1
4829,Male,Hispanic,35,Master,0,57,68,0
4830,Male,Black,39,Master,2,43,68,1
4831,Female,White,21,Master,6,86,67,1
4832,Female,Hispanic,40,High School,11,63,73,0
4833,Female,White,21,High School,7,53,78,1
4834,Male,Asian,55,Bachelor,7,58,43,0
4835,Male,White,30,Master,3,95,60,1
4836,Male,White,33,Bachelor,8,60,75,1
4837,Male,Hispanic,27,Bachelor,14,68,59,1
4838,Male,White,28,High School,8,63,84,0
4839,Male,Black,57,Master,0,51,66,0
4840,Male,Hispanic,44,Master,1,58,25,1
4841,Female,Hispanic,21,High School,10,50,81,0
4842,Female,Asian,50,High School,6,84,62,1
4843,Male,White,46,Bachelor,7,71,29,0
4844,Male,Black,32,Bachelor,4,100,59,0
4845,Male,White,38,Master,10,59,39,1
4846,Male,White,34,Master,6,57,80,1
4847,Female,Hispanic,54,Bachelor,7,93,64,0
4848,Male,White,27,High School,3,85,46,1
4849,Female,Black,36,Master,12,75,81,0
4850,Male,White,30,PhD,6,53,74,1
4851,Female,Black,21,PhD,11,96,60,0
4852,Male,Asian,56,Master,2,68,40,1
4853,Female,White,23,Bachelor,16,63,48,1
4854,Male,Black,37,Master,14,87,47,0
4855,Female,Hispanic,21,Master,0,69,79,1
4856,Male,White,31,Master,3,52,31,1
4857,Male,White,39,Bachelor,10,70,64,1
4858,Female,Black,26,PhD,1,58,59,0
4859,Female,White,40,Bachelor,7,24,85,1
4860,Female,White,32,High School,10,56,69,0
4861,Female,Hispanic,46,High School,7,62,75,1
4862,Female,White,48,Bachelor,10,52,54,0
4863,Male,Asian,29,Bachelor,4,78,40,1
4864,Male,Hispanic,35,High School,0,58,58,1
4865,Male,Black,36,Master,12,77,80,1
4866,Female,White,41,Master,12,51,80,0
4867,Male,White,35,Master,20,83,56,1
4868,Male,White,36,Bachelor,0,50,47,1
4869,Male,Asian,32,Master,11,34,43,0
4870,Female,White,36,High School,0,88,62,1
4871,Male,White,47,Bachelor,16,57,67,1
4872,Male,White,41,Bachelor,10,96,94,1
4873,Male,White,42,Master,3,78,67,1
4874,Male,White,42,Bachelor,11,81,77,1
4875,Male,Black,33,High School,5,85,49,0
4876,Female,White,38,Bachelor,9,71,65,0
4877,Male,White,24,Bachelor,9,71,67,1
4878,Female,White,47,PhD,16,89,62,1
4879,Male,Black,21,PhD,17,71,64,1
4880,Female,Black,34,High School,5,59,67,0
4881,Male,White,46,High School,13,78,74,1
4882,Male,Black,21,High School,9,38,88,0
4883,Female,White,38,Master,0,89,19,1
4884,Male,Asian,28,High School,4,90,87,0
4885,Male,White,31,High School,19,87,30,1
4886,Female,Black,44,Bachelor,9,87,71,1
4887,Male,Hispanic,36,Bachelor,12,68,100,1
4888,Female,Hispanic,21,High School,6,68,64,0
4889,Male,White,25,Bachelor,5,51,68,1
4890,Female,White,44,Bachelor,8,96,58,1
4891,Male,Black,39,Bachelor,6,62,78,1
4892,Male,White,52,PhD,0,75,72,1
4893,Male,Hispanic,51,High School,2,73,51,1
4894,Male,Black,31,Bachelor,11,49,62,0
4895,Male,Black,60,PhD,6,43,42,0
4896,Male,White,35,Master,8,70,62,1
4897,Male,Black,25,Bachelor,9,63,56,0
4898,Male,Black,28,Master,9,68,67,1
4899,Male,Hispanic,21,High School,13,85,50,0
4900,Female,White,51,Master,2,73,60,0
4901,Male,White,50,PhD,10,81,65,1
4902,Male,White,24,Bachelor,11,76,66,1
4903,Male,White,32,Bachelor,12,65,70,1
4904,Male,Black,35,High School,0,54,61,1
4905,Female,Asian,25,Bachelor,9,73,49,0
4906,Male,White,21,Bachelor,16,71,66,1
4907,Female,Hispanic,32,Master,7,83,61,1
4908,Male,White,31,High School,10,67,85,1
4909,Female,White,31,Bachelor,11,65,88,0
4910,Male,White,37,Bachelor,2,66,37,0
4911,Female,White,49,Bachelor,17,56,77,0
4912,Male,Asian,31,Bachelor,10,91,81,0
4913,Male,White,36,Bachelor,10,87,38,0
4914,Male,Black,42,Master,0,51,76,0
4915,Male,White,40,Bachelor,11,82,82,0
4916,Female,Asian,28,Master,10,42,46,0
4917,Male,White,35,Bachelor,16,84,60,1
4918,Male,White,40,PhD,6,59,68,1
4919,Female,White,23,Master,3,75,76,0
4920,Male,White,47,Bachelor,4,41,45,0
4921,Female,White,49,High School,5,52,88,0
4922,Female,Hispanic,27,Bachelor,2,77,24,1
4923,Male,Black,36,PhD,14,59,91,1
4924,Female,Black,41,Bachelor,14,57,76,0
4925,Male,White,29,Bachelor,7,90,52,1
4926,Male,White,39,High School,6,100,82,1
4927,Male,White,36,Master,0,84,44,1
4928,Male,Asian,21,Bachelor,11,53,67,0
4929,Female,Hispanic,39,Bachelor,16,96,69,0
4930,Female,Hispanic,23,Bachelor,4,46,69,0
4931,Male,Hispanic,44,Bachelor,7,65,48,0
4932,Male,White,28,Bachelor,10,70,55,1
4933,Female,White,33,Bachelor,16,98,67,1
4934,Male,White,48,Master,8,83,50,1
4935,Male,White,39,Master,8,63,70,1
4936,Male,White,24,Master,8,55,52,1
4937,Female,White,24,High School,0,85,85,1
4938,Male,Black,29,Master,0,61,96,1
4939,Female,Hispanic,38,High School,3,73,59,0
4940,Female,Hispanic,38,High School,13,49,83,0
4941,Male,Asian,26,PhD,6,78,60,1
4942,Male,White,23,Master,5,77,46,1
4943,Female,White,37,Bachelor,5,51,56,1
4944,Male,Black,33,Master,7,85,66,0
4945,Female,White,56,PhD,16,78,29,1
4946,Female,White,35,Bachelor,7,81,77,1
4947,Female,White,53,Bachelor,4,64,66,0
4948,Female,White,23,Master,8,72,85,1
4949,Female,White,21,Bachelor,16,70,77,1
4950,Female,White,23,High School,5,67,67,0
4951,Male,White,46,Master,2,72,57,1
